id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
4920444882261156,N8zRC9ueg,1564834725,平原公子赵胜,#荷兰要欧盟回应中国镓锗出口管制#我知道你很急，但是先别急。因为这只是个开始，后面有的是你们急。反正我们按部就班地发展自己的半导体产业，不着急。当初追随美帝制裁中国的时候，你们欧洲佬一个赛一个的积极，理由是“国家安全”，现在出于我们的“国家安全”，管制一下镓、锗的出口，怎么了？有问题吗？相同的理由，相同的标准啊，更何况，镓、锗这种原材料，不只是用在半导体上，还是雷达、导弹等武器装备的重要原材料，美国佬的“宙斯盾”雷达、F35的雷达，不都用了镓嘛。鉴于美西方劣迹斑斑的历史，我有理由怀疑，某些国家采购镓、锗等材料，是为了发动战争、侵略他国、危害世界和平，为了世界和平和国家安全，咱们必须管制一下。东方人做事，讲究个堂堂正正，咱们不搞什么“减缓美国的科技和军事进步”这种下三滥理由，因为它也没啥好进步的；咱们更加不提什么“美国威胁论”，因为美国从诞生开始，不就是人类文明的毒瘤、世界和平的威胁嘛？还需要反复强调？不就是脱钩嘛，脱，都可以脱，倒要看看制造业空心化的“发达国家”、“超级大国”、“文明世界”，如何在一夜之间把工业体系给变出来，我估计他们重建发电输电系统、重开氧化铝生产线都是天方夜谭。等你排除万难，饱经波折，劳民伤财、不计成本终于把生产线开出了，好极了，咱们又可以降价大促销优惠大酬宾了，你再看看西方各国的资本，是更爱中国的产品，还是更爱本国的产品？说实话，目前以中国芯片半导体产业、新能源汽车产业、高科技材料、航空航天等领域如火如荼的发展，咱们自己也是很需要镓、锗这些资源的，你看我们现在汽车产业正在腾飞的阶段，各种高新武器装备也在百花齐放，谁知道两年之后，需求有多大呢？咱们自己就是全球最大的统一市场，所以当然得优先供应自己的产业，这叫“Chinafirst”。建议美国不要急，芯片留着自己用，建议荷兰也不要急，光刻机留着当传家宝。很多年之后，写历史、考古、拍电影，都有用！#微博新知博主##反击贸易战##对镓锗相关物项出口管制#,,,,"荷兰要欧盟回应中国镓锗出口管制,微博新知博主,反击贸易战,对镓锗相关物项出口管制",133,102,1705,2023-07-06 10:02,HUAWEI P50 Pro,https://wx3.sinaimg.cn/large/5d457ba5ly1hfmyedhvqwj20qo1mowq2.jpg,,,,金V,超级会员,3
4919764676514867,N8iavrkOv,2571286965,布哈拉丝绸游台湾,最新消息:在中国限制半导体原材料镓和锗出口后，美国半导体晶圆制造商AXT公司表示，将积极向中国申请获得购买镓和锗产品的许可。#反击贸易战##尽快解决一批卡脖子问题#,,,,"反击贸易战,尽快解决一批卡脖子问题",2,0,3,2023-07-04 12:59,祖国反黑站超话,https://wx2.sinaimg.cn/large/9942b9b5ly1hfksa3u3unj20qo0eowhd.jpg,,,,红V,超级会员,2
4919762789076291,N8i7sC59N,2571286965,布哈拉丝绸游台湾,源头反击“卡脖子”：中国宣布8.1日起对镓和锗2种战略性金属矿产实行出口管制。#中国##尽快解决一批卡脖子问题##反击贸易战#L布哈拉丝绸游台湾的微博视频,,,,"中国,尽快解决一批卡脖子问题,反击贸易战",0,0,1,2023-07-04 12:51,微博视频号,,"http://f.video.weibocdn.com/o0/IOe1pOVslx086K11Fd9e010412001f4U0E010.mp4?label=mp4_hd&template=540x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763145244&ssig=nmph19Qdnt&KID=unistore,video",,,红V,超级会员,2
4914279817942702,N5ZtXxkg6,6207261377,鸿盟医学专注器械临床,职场超话医美整形与健康超话#医疗器械##反击贸易战##生活##工作#,,,,"医疗器械,反击贸易战,生活,工作",0,1,0,2023-06-19 09:44,医美整形与健康超话,"https://wx4.sinaimg.cn/large/006M52eZgy1hf3abs4zcxj31400u0wnm.jpg,https://wx3.sinaimg.cn/large/006M52eZgy1hf3absooxdj30u0140wmj.jpg",,,,普通用户,非会员,0
4913946362380593,N5QO89ZiF,6207261377,鸿盟医学专注器械临床,出海第一站深圳国际高性能医疗展前锋已经抵达准备好20—23号香港博览中心3F13见#临床试验##医疗器械##医疗器械临床试验##展会#香港超话#反击贸易战#,,,,"临床试验,医疗器械,医疗器械临床试验,展会,反击贸易战",1,1,0,2023-06-18 11:39,HUAWEI P50 Pro,"https://wx3.sinaimg.cn/large/006M52eZgy1hf280qm0nij31400u0doc.jpg,https://wx3.sinaimg.cn/large/006M52eZgy1hf280r2dvnj31400u0wma.jpg,https://wx4.sinaimg.cn/large/006M52eZgy1hf280roxtdj30u0140wmj.jpg",,,,普通用户,非会员,0
4913577628536062,N5HdozOCq,1564834725,平原公子赵胜,#美光计划在西安投资43亿元#西方资本都有点SM体质，你越给它上笼头，它越是乖巧温顺，你越把它当回事，它越上蹿下跳不可一世。当年就是美光跑到美国商务部，撺掇对中国芯片产业进行制裁的。一直以来，美光虽然在中国的营收占其总收入的58%，但是中国的资产只占其资产总额的1%，美光公司在华基本上没有固定资产，并未在中国大规模的投入，而是仅仅是卖产品，没有设厂，没有提供劳动岗位……今年5月一制裁，就什么都有了。今年5月，由于“产品存在较严重网络安全问题隐患”，美光被中国网络安全审查办公室限制了对华的产品出售，要求中国关键信息基础设施的运营者应停止采购美光公司产品。你看，它刚刚被禁售，立马就追加在华投资了。它不但追加投资，还提供新的技术和生产线，甚至还要在中国增加就业岗位……美光此次宣布的新厂房将引入全新产线，用于制造移动DRAM、NAND及SSD产品，以强化西安工厂现有的封装和测试能力。美光表示，它将继续聘用力成西安1200名员工。此外，新的投资项目还将额外增加500个就业岗位，使美光在中国的员工总数增至4500余人——这就太懂事了。不要觉得美光被制裁有什么了不起，我告诉你这是机会，加大对中国投资的机会。不要觉得美光滑跪是什么丢人的事情，跪着才能把钱挣了，那个南朝鲜的三星、海力士想跪还找不到门路呢。实际上，在存储芯片领域，美光的优势已经不多了，长江存储的存在，不但治好了全球存储芯片企业的“失火病”，还让它们变得开始“讲道理”。在已经掌控的领域，掐脖子还是松手，那都是我们说了算。什么叫“一掐脖子就翻白眼，一松手就吹牛逼”？阿米利加的企业与众不同，它们是“一掐脖子就兴奋莫名，一松手就饥渴难耐”……美国资本不是什么大家闺秀贞洁烈女，而是无情无义的商业骨肉皮，你对它客客气气相敬如宾，它蹬鼻子上脸，你皮鞭大棒收拾它，它立马就能回归本职工作，提供专业服务。这个就叫“资本主义的劣根性”。#美光在华销售产品未通过网络安全审查##反击贸易战##微博新知博主#,,,,"美光计划在西安投资43亿元,美光在华销售产品未通过网络安全审查,反击贸易战,微博新知博主",173,120,1309,2023-06-17 11:14,HUAWEI P50 Pro,"https://wx1.sinaimg.cn/large/5d457ba5gy1hf11n0d8zqj20ic0f474w.jpg,https://wx2.sinaimg.cn/large/5d457ba5gy1hf11pgp1cpj20ic07xwez.jpg,https://wx2.sinaimg.cn/large/5d457ba5gy1hf11phlv8tj20y4230wx2.jpg",,,,金V,超级会员,3
4905663153573403,N2nk7eZBx,1408337350,SuperMaruko,天天硬事3332期01与雷蒙多会面后中方要求美方放开，大搬运的清单开始了#美国的把戏还是留给迷信霸权的人看吧##美国再次面临债务上限危机##反击贸易战##中国经济是世界经济增长的最大引擎##真的很博通#LSuperMaruko的微博视频,,,,"美国的把戏还是留给迷信霸权的人看吧,美国再次面临债务上限危机,反击贸易战,中国经济是世界经济增长的最大引擎,真的很博通",4,1,34,2023-05-26 15:05,微博视频号,,"http://f.video.weibocdn.com/u0/zxhGmxGzgx085JXqkwDm01041204mesr0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763145244&ssig=n7GzQb%2FOc0&KID=unistore,video",,,普通用户,非会员,0
4884874190914359,MzBXR3PRJ,1710005231,忠信习1683,出圈了!张一鸣和雷军疯抢的男人，一夜帅出了圈。 #小米  #  #周受资  #@小红书）#小红书精选#O网页链接#纪录片##反击贸易战#,,,小红书,"小米   ,周受资   ,小红书精选,纪录片,反击贸易战",0,0,0,2023-03-30 06:17,小红书_RED,https://wx2.sinaimg.cn/large/65ec9befly1hchh1wuzj2j20f00k0jsx.jpg,,,,普通用户,非会员,0
4881143948907171,My2VkBna3,2814216622,查询用户已注销,一百多年前的世界跟现在没什么不同，贪婪的饿犬依旧窥探华夏，连招数都懒得换一下。#鸦片战争##反击贸易战#,,,,"鸦片战争,反击贸易战",0,0,1,2023-03-19 23:14,荣耀V40 前所未感,"https://wx1.sinaimg.cn/large/a7bd89aegy1hc5klh0rjaj22dc35shdv.jpg,https://wx4.sinaimg.cn/large/a7bd89aegy1hc5kkn1njmj22dc35shdv.jpg,https://wx3.sinaimg.cn/large/a7bd89aegy1hc5kl8pfx7j22dc35skjn.jpg,https://wx1.sinaimg.cn/large/a7bd89aegy1hc5kkvbnksj235s2dc7wi.jpg,https://wx4.sinaimg.cn/large/a7bd89aegy1hc5kke2szej21w02ioe81.jpg,https://wx2.sinaimg.cn/large/a7bd89aegy1hc5kkzlikpj22dc35sqv5.jpg,https://wx3.sinaimg.cn/large/a7bd89aegy1hc5kltf5d4j22dc35se85.jpg,https://wx4.sinaimg.cn/large/a7bd89aegy1hc5kmfev6gj22dc35s4qq.jpg,https://wx2.sinaimg.cn/large/a7bd89aegy1hc5km5x48mj22dc35s7wl.jpg",,,,普通用户,非会员,0
4879989949077377,MxyU2C5rj,1222382122,相三三三,美国政府一个独立机构调查发现，美国前总统特朗普对3000亿美元，中国商品加征的关税，几乎全部被美国进口商承担。#中国##美国##中国对美国部分进口商品加征关税##中美关系##反击贸易战#,,,,"中国,美国,中国对美国部分进口商品加征关税,中美关系,反击贸易战",0,6,3,2023-03-16 18:48,,,,,,普通用户,非会员,0
4872266670674318,MujZ92Pq6,1222382122,相三三三,美国加利福尼亚州稀土矿MountainPass，旗下的公司MPMaterialsCorp宣布，将把新的稀土分离工厂的产品直接出售给日本贸易巨头住友商事（SumitomoCorp），以便在日本分销。这座稀土矿的产品，通常运往中国进行加工，日本公司再从中国采购。#中国##美国##稀土##供应链##日本##股票##财经##反击贸易战##今日看盘#,,,,"中国,美国,稀土,供应链,日本,股票,财经,反击贸易战,今日看盘",0,0,3,2023-02-23 11:19,真我GT Neo 闪速版,,,,,普通用户,非会员,0
4865107668240984,MrjKmyzR6,1222382122,相三三三,美国外国投资委员会，敦促司法部，对美国自动驾驶卡车公司图森未来（TuSimple）的领导层，提出经济间谍指控，但该公司否认曾转移核心自动驾驶技术给中国。#中国##美国##经济##财经##反击贸易战#,,,,"中国,美国,经济,财经,反击贸易战",0,0,0,2023-02-03 17:12,真我GT Neo 闪速版,,,,,普通用户,非会员,0
4863645848704481,MqHIAAwqR,1222382122,相三三三,尽管1997年，中国工程物理研究院（简称中物院，俗称九院），就被美国列入出口黑名单。但，九院自2020年以来，通过中国的转销商，至少几十次购买了，英特尔公司和英伟达公司等，美国公司制造的半导体产品。#中国##美国##反击贸易战##芯片##半导体#,,,,"中国,美国,反击贸易战,芯片,半导体",0,0,0,2023-01-30 16:23,真我GT Neo 闪速版,,,,,普通用户,非会员,0
4863545919147455,MqF7pCnFB,1222382122,相三三三,美国国务卿布林肯，将于2月5日至6日访问中国，这是他担任国务卿之后首次访华，也是拜登政府上台两年多来，访华级别最高的美国官员。#中国##美国##反击贸易战#,,,,"中国,美国,反击贸易战",0,0,0,2023-01-30 09:46,真我GT Neo 闪速版,,,,,普通用户,非会员,0
4862838907338797,MqmJ4uN9H,1222382122,相三三三,#兔年第一个工作日#美国驻世贸代表团，就涉及中国、土耳其、挪威和瑞士的一系列世贸裁决提出上诉后，中国驻世贸大使李成钢1月27日，在一贸易争端会议上发表讲话：“美国的这些令人不安的行为，清楚显示美国是一个单边恶霸、规则破坏者和供应链破坏者。”美国驻日内瓦副贸易代表帕根，对美国与中国的金属关税争端被列入世贸会议议程，表示遗憾，她说：“一个用来保护中国非市场政策和做法的世贸组织，不符合任何人的利益。”#中国##美国##美国或退出wto##反击贸易战##经济##财经#,,,,"兔年第一个工作日,中国,美国,美国或退出wto,反击贸易战,经济,财经",0,1,1,2023-01-28 10:56,真我GT Neo 闪速版,,,,,普通用户,非会员,0
4861456087256687,MpMKIurNl,1222382122,相三三三,#微博会员日##会员红包飞#在放行澳大利亚煤炭输入后，中国据报也将解除澳洲龙虾进口的禁令，预示着中澳关系的逐步回暖。澳洲前外交官分析，中国或值此机会，寻求澳洲支持，不反对中国加入跨太平洋伙伴全面进步协定（CPTPP）。#中国##美国##反击贸易战#,,,,"微博会员日,会员红包飞,中国,美国,反击贸易战",0,1,2,2023-01-24 15:21,真我GT Neo 闪速版,,,,,普通用户,非会员,0
4860094192029970,Mpdk78w5s,1222382122,相三三三,美国贸易代表办公室邀请企业，就特朗普时期对中国加征的关税提出意见，美国商会1在月17日，公开征询结束前提交意见书，敦促政府减免关税。拜登上任后一直保留这些关税，一方面以此作为美国与中国谈判的筹码，一方面则是担心废除这些关税会带来的政治风险。#中国##美国##反击贸易战#,,,,"中国,美国,反击贸易战",1,0,0,2023-01-20 21:10,真我GT Neo 闪速版,,,,,普通用户,非会员,0
4860066295973063,MpcB7p3RJ,1222382122,相三三三,据悉，美国财政部官员2月，将组团出访中国，为财政部长耶伦访华做准备。#中国##反击贸易战##美国#,,,,"中国,反击贸易战,美国",0,0,0,2023-01-20 19:19,真我GT Neo 闪速版,,,,,普通用户,非会员,0
4858924564488057,MoITCiPy1,3195397663,股海选时,#逆全球化##反击贸易战##如何看待芯片法案#【逆全球化的底层逻辑，中国该如何应对？】美国挑起的逆全球化进程，根本目的是压制快速发展国家的“全要素生产率”。通过贸易制裁、科技封锁等手段甩开竞争对手。历史上日本和德国均经历过逆全球化，但日德不同的选择却造成了截然相反的结果，这个经验值得中国借鉴。,,,,"逆全球化,反击贸易战,如何看待芯片法案",1,0,1,2023-01-17 15:42,微博网页版,"https://wx1.sinaimg.cn/large/be75e61fgy1ha6otfiiv2j20h70av0vo.jpg,https://wx2.sinaimg.cn/large/be75e61fgy1ha6otxu9ybj20h20asacr.jpg,https://wx2.sinaimg.cn/large/be75e61fgy1ha6ougst4kj20gx0awwhx.jpg,https://wx4.sinaimg.cn/large/be75e61fgy1ha6ousoa1jj20gm0atdik.jpg,https://wx1.sinaimg.cn/large/be75e61fgy1ha6ov0ewubj20g90axjul.jpg",,,,黄V,非会员,0
4858294362185342,Mosva9avs,5347537335,韬闻,投降论又来了：专家说“美国好，世界好”L韬闻的微博视频,,,,,6,10,49,2023-01-15 21:58,微博视频号,,"http://f.video.weibocdn.com/u0/RsxCxE2Tgx082nt8u0a4010412023Jqe0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1763145553&ssig=bAwbRAw0ru&KID=unistore,video",,,,非会员,0
4858323406952572,Motg0taGg,6037886102,巴音郭楞蒙古自治州吾瓦镇窝滴爱,记得2008年的时候有人也这么说过，救活美国以后的结果就是#反击贸易战##毒教材曾为祸新疆##香港成立小组委员会审视毒教材#//@ztjcys:加上文化。“毒教材”更伤害！！！//@丽03250:金融和媒体口是两个反贼最多的领域，其实是医疗和法律。,,,"ztjcys,丽03250","反击贸易战,毒教材曾为祸新疆,香港成立小组委员会审视毒教材",0,0,49,2023-01-15 23:53,vivo X70 蔡司影像,,,4858294362185342,,普通用户,非会员,0
4857375981046322,Mo4BU4oca,1222382122,相三三三,全球最大半导体代工企业台湾积体电路制造公司（台积电），正在日本熊本县建设工厂。该县知事蒲岛郁夫，以台积电进驻为契机，赴台访问扩大经济交流。#阿里巴巴##美国##半导体##芯片##反击贸易战#,,,,"阿里巴巴,美国,半导体,芯片,反击贸易战",0,3,2,2023-01-13 09:09,真我GT Neo 闪速版,,,,,普通用户,非会员,0
4856043277915072,MnvWnxd4s,1222382122,相三三三,美国驴象两党罕见预期共识，美众院新议长麦卡锡，拟重点推进对北京强硬立法措施。#新中国成立70周年##美国##中美关系##中美高层战略对话##反击贸易战#,,,,"新中国成立70周年,美国,中美关系,中美高层战略对话,反击贸易战",0,2,2,2023-01-09 16:53,真我GT Neo 闪速版,,,,,普通用户,非会员,0
4853829600286067,MmAlW1cpZ,1222382122,相三三三,中国商务部宣布，自2023年1月1日起，对原产于日本和韩国的，进口非色散位移单模光纤，继续征收反倾销税，实施期限为五年。#新中国成立70周年##美国##反击贸易战#,,,,"新中国成立70周年,美国,反击贸易战",0,2,2,2023-01-03 14:16,真我GT Neo 闪速版,,,,,普通用户,非会员,0
